,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1772,14655,Female,disloyal Customer,35,Business travel,Eco,112,3,1,3,2,4,3,4,4,2,4,3,2,3,4,0,0
1773,123726,Female,Loyal Customer,31,Business travel,Business,214,5,5,5,5,5,5,5,5,5,5,5,3,5,5,0,3
1774,76572,Female,Loyal Customer,49,Business travel,Business,3122,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,10
1775,86122,Female,disloyal Customer,24,Business travel,Business,226,4,0,4,5,3,4,3,3,3,5,5,4,4,3,17,10
1776,36387,Male,Loyal Customer,49,Personal Travel,Eco,200,4,2,4,1,4,4,4,4,2,2,1,4,2,4,0,9
1777,95167,Female,Loyal Customer,33,Personal Travel,Eco,319,3,4,3,3,2,3,1,2,3,5,4,3,4,2,20,13
1778,103339,Female,Loyal Customer,62,Personal Travel,Eco,1371,1,5,2,2,3,4,5,3,3,2,3,4,3,5,0,9
1779,26265,Male,Loyal Customer,38,Business travel,Business,2779,3,2,2,2,3,3,2,3,3,4,3,1,3,4,21,15
1780,43059,Female,Loyal Customer,61,Business travel,Business,2956,4,1,1,1,4,3,3,4,4,4,4,1,4,1,32,16
1781,71977,Male,Loyal Customer,56,Business travel,Business,1440,3,4,4,4,3,2,3,3,3,3,3,1,3,3,0,0
1782,12911,Female,Loyal Customer,30,Business travel,Business,674,2,3,3,3,2,2,2,2,2,2,3,1,3,2,1,18
1783,62564,Male,Loyal Customer,42,Business travel,Business,1744,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,0
1784,83367,Female,Loyal Customer,43,Business travel,Business,1124,4,1,1,1,4,4,4,4,4,4,4,1,4,4,65,60
1785,2220,Male,Loyal Customer,39,Business travel,Business,3098,1,1,1,1,2,5,4,4,4,5,4,4,4,5,0,0
1786,129419,Male,Loyal Customer,59,Business travel,Business,2863,5,5,5,5,3,4,5,3,3,3,3,4,3,4,0,0
1787,8440,Male,disloyal Customer,22,Business travel,Business,590,0,0,0,2,2,0,4,2,5,3,5,5,4,2,2,0
1788,26449,Male,Loyal Customer,28,Business travel,Business,2725,3,3,3,3,5,5,5,5,3,2,1,2,1,5,0,0
1789,89854,Male,Loyal Customer,49,Business travel,Business,1416,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,7
1790,73575,Male,Loyal Customer,42,Business travel,Business,3222,3,3,3,3,4,5,5,3,3,4,4,5,3,5,0,0
1791,69225,Female,Loyal Customer,59,Business travel,Business,3677,4,4,4,4,4,4,5,3,3,3,3,5,3,3,0,0
1792,128839,Male,Loyal Customer,51,Personal Travel,Eco,2475,2,4,2,3,2,5,3,5,4,4,5,3,5,3,0,0
1793,72341,Male,Loyal Customer,58,Business travel,Business,985,4,4,3,4,5,5,5,4,4,4,4,3,4,3,0,0
1794,70846,Male,disloyal Customer,25,Business travel,Business,761,3,0,3,5,3,3,1,3,5,2,4,4,4,3,0,0
1795,115323,Female,Loyal Customer,48,Business travel,Business,3152,2,2,3,2,2,5,5,4,4,4,4,4,4,4,19,16
1796,32108,Male,disloyal Customer,20,Business travel,Eco,101,2,0,2,5,1,2,1,1,5,5,1,3,2,1,1,11
1797,111386,Female,Loyal Customer,56,Business travel,Business,773,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0
1798,52629,Male,disloyal Customer,34,Business travel,Eco,160,2,0,2,1,4,2,4,4,4,4,4,4,4,4,2,0
1799,13652,Male,Loyal Customer,44,Business travel,Eco,196,3,5,5,5,3,3,3,3,3,3,2,4,3,3,18,12
1800,110975,Male,disloyal Customer,24,Business travel,Eco,319,4,0,4,4,3,4,1,3,5,3,4,4,4,3,21,83
1801,103109,Male,Loyal Customer,38,Personal Travel,Eco,786,5,5,5,1,4,5,4,4,3,3,4,4,4,4,1,0
1802,29900,Female,Loyal Customer,28,Business travel,Eco,503,2,1,1,1,2,2,2,2,2,5,3,4,3,2,16,19
1803,101817,Female,Loyal Customer,73,Business travel,Eco,1121,2,2,2,2,2,4,4,2,2,2,2,4,2,4,106,69
1804,120100,Male,disloyal Customer,42,Business travel,Business,1576,4,4,4,4,5,4,5,5,4,3,4,5,5,5,0,0
1805,52598,Male,Loyal Customer,47,Business travel,Eco,160,3,2,2,2,3,3,3,3,5,4,3,2,3,3,0,0
1806,44025,Male,Loyal Customer,55,Personal Travel,Eco,802,2,2,2,4,3,2,3,3,2,4,4,4,3,3,63,56
1807,99078,Male,Loyal Customer,51,Business travel,Business,2343,5,5,2,5,3,5,5,4,4,4,4,3,4,5,0,0
1808,55734,Male,Loyal Customer,40,Business travel,Business,2161,5,5,5,5,4,5,4,5,5,5,5,5,5,3,0,0
1809,48778,Male,disloyal Customer,27,Business travel,Business,109,4,4,4,2,4,4,4,4,4,2,4,4,4,4,0,0
1810,103406,Male,Loyal Customer,33,Business travel,Eco,237,2,5,5,5,2,2,2,2,2,1,4,1,4,2,0,0
1811,135,Male,disloyal Customer,56,Business travel,Business,227,3,3,3,1,2,3,3,2,4,3,4,5,5,2,0,0
1812,17432,Male,disloyal Customer,18,Business travel,Eco,376,5,3,5,2,2,5,2,2,1,1,3,5,5,2,0,5
1813,72234,Male,Loyal Customer,32,Business travel,Business,921,4,4,4,4,4,4,4,4,3,5,1,2,1,4,0,0
1814,22527,Female,disloyal Customer,18,Business travel,Eco,208,5,0,5,4,2,5,4,2,4,5,3,1,5,2,0,0
1815,61377,Female,disloyal Customer,43,Business travel,Business,679,3,3,3,3,4,3,4,4,5,2,5,5,4,4,0,4
1816,17730,Male,Loyal Customer,42,Business travel,Eco,383,3,2,4,4,3,3,3,3,1,2,3,1,3,3,73,
1817,2883,Male,Loyal Customer,37,Personal Travel,Eco,475,2,1,2,3,1,2,1,1,4,4,3,1,3,1,55,54
1818,8286,Female,Loyal Customer,38,Personal Travel,Eco,125,2,2,2,3,5,2,5,5,1,4,3,3,3,5,0,0
1819,59093,Female,Loyal Customer,27,Personal Travel,Eco,1744,4,5,4,3,4,4,4,4,4,5,5,5,5,4,25,29
1820,69701,Male,Loyal Customer,42,Business travel,Business,1372,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,0
1821,32642,Female,Loyal Customer,35,Business travel,Business,1796,1,5,5,5,2,4,4,2,2,2,1,4,2,3,0,3
1822,31232,Female,Loyal Customer,43,Personal Travel,Business,472,3,5,2,1,2,5,3,5,5,2,5,3,5,4,0,0
1823,22147,Male,Loyal Customer,18,Personal Travel,Business,633,3,4,3,4,1,3,5,1,3,2,5,4,5,1,0,0
1824,13716,Male,Loyal Customer,58,Business travel,Business,2800,5,5,5,5,1,3,2,5,5,5,5,1,5,2,126,114
1825,61879,Female,Loyal Customer,27,Business travel,Business,2521,5,5,3,5,5,5,5,5,3,4,5,4,4,5,0,11
1826,26818,Female,Loyal Customer,30,Business travel,Eco,224,5,5,3,5,5,5,5,5,3,3,3,1,5,5,0,0
1827,94412,Male,disloyal Customer,61,Business travel,Business,248,2,2,2,5,1,2,1,1,4,3,4,4,5,1,0,0
1828,10037,Male,Loyal Customer,61,Personal Travel,Eco,630,4,5,4,4,3,4,3,3,4,2,4,5,4,3,40,45
1829,71261,Female,Loyal Customer,13,Personal Travel,Eco,733,0,1,0,4,5,0,5,5,3,1,4,2,4,5,15,8
1830,50604,Male,Loyal Customer,63,Personal Travel,Eco,421,3,4,3,4,5,3,5,5,1,4,3,4,3,5,6,0
1831,28201,Male,Loyal Customer,20,Personal Travel,Eco,834,3,5,3,2,5,3,5,5,4,2,4,5,5,5,0,0
1832,91949,Male,Loyal Customer,67,Personal Travel,Eco,2446,3,4,3,5,3,5,5,3,4,4,4,5,5,5,332,
1833,66144,Female,Loyal Customer,27,Personal Travel,Eco,583,3,5,3,2,1,3,1,1,5,3,5,3,5,1,51,55
1834,59544,Male,Loyal Customer,24,Business travel,Business,787,3,3,3,3,5,5,5,5,3,4,5,4,5,5,58,50
1835,47994,Female,Loyal Customer,34,Business travel,Eco Plus,846,5,5,5,5,5,5,5,5,2,2,1,3,2,5,107,98
1836,58675,Male,disloyal Customer,16,Business travel,Eco,622,2,2,2,4,1,2,1,1,2,4,3,2,3,1,31,13
1837,53208,Female,disloyal Customer,22,Business travel,Eco,589,4,3,4,2,5,4,5,5,4,2,5,4,1,5,0,0
1838,99837,Female,Loyal Customer,54,Business travel,Business,1975,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0,0
1839,4248,Male,Loyal Customer,55,Personal Travel,Eco,1020,4,3,4,5,3,4,3,3,5,3,4,4,5,3,0,25
1840,102340,Female,Loyal Customer,46,Business travel,Business,2273,2,5,5,5,1,3,3,2,2,2,2,1,2,2,0,0
1841,12072,Female,Loyal Customer,12,Personal Travel,Eco,351,2,4,2,5,5,2,5,5,4,4,5,3,4,5,0,0
1842,21234,Male,Loyal Customer,35,Personal Travel,Eco,192,3,2,3,4,1,3,1,1,1,5,3,2,4,1,25,14
1843,90079,Female,disloyal Customer,45,Business travel,Business,957,5,5,5,2,5,5,5,5,5,3,4,5,5,5,0,0
1844,16105,Female,Loyal Customer,52,Personal Travel,Eco,303,4,5,4,5,2,5,4,2,2,4,2,3,2,5,0,0
1845,128269,Male,Loyal Customer,47,Business travel,Business,2242,1,0,0,4,3,3,3,3,3,0,5,2,3,4,17,17
1846,113377,Female,disloyal Customer,33,Business travel,Business,397,2,1,1,2,3,1,3,3,4,3,4,4,5,3,0,0
1847,81225,Female,Loyal Customer,46,Business travel,Business,1426,4,4,4,4,2,5,4,5,5,5,5,3,5,5,0,0
1848,4800,Male,Loyal Customer,21,Personal Travel,Eco,438,3,3,3,3,3,3,3,1,5,2,3,3,1,3,71,162
1849,10021,Male,Loyal Customer,34,Personal Travel,Eco Plus,534,3,2,3,3,3,3,3,3,4,5,4,1,4,3,120,111
1850,107017,Male,Loyal Customer,38,Business travel,Business,3258,5,5,5,5,5,4,5,5,5,5,5,4,5,4,8,0
1851,120329,Male,Loyal Customer,55,Personal Travel,Eco,268,2,2,2,4,2,2,5,2,2,5,2,4,3,2,0,20
1852,70058,Female,Loyal Customer,43,Personal Travel,Eco Plus,583,2,1,2,2,4,3,3,1,1,2,1,3,1,1,14,0
1853,124034,Male,Loyal Customer,47,Personal Travel,Eco,184,2,3,2,4,3,2,2,3,2,5,3,3,4,3,0,0
1854,77096,Female,Loyal Customer,52,Business travel,Business,1481,5,5,5,5,5,5,5,4,4,5,4,4,4,3,1,0
1855,87897,Male,disloyal Customer,34,Business travel,Business,270,2,2,2,3,4,2,4,4,4,4,4,4,4,4,0,0
1856,32248,Male,Loyal Customer,55,Business travel,Business,1734,2,2,2,2,4,5,5,5,5,5,5,1,5,5,0,0
1857,51042,Male,Loyal Customer,44,Personal Travel,Eco,158,4,2,4,4,1,4,1,1,2,3,3,3,4,1,0,0
1858,16595,Male,Loyal Customer,41,Business travel,Business,3324,1,1,1,1,5,5,4,4,4,4,4,5,4,3,12,19
1859,113927,Female,Loyal Customer,22,Business travel,Business,1750,4,4,4,4,5,5,5,5,5,4,4,3,5,5,13,0
1860,21931,Female,disloyal Customer,26,Business travel,Eco,500,2,1,2,3,4,2,5,4,4,3,4,2,3,4,15,5
1861,94158,Male,Loyal Customer,52,Business travel,Business,3335,4,4,4,4,2,5,4,4,4,4,4,3,4,4,0,0
1862,106282,Female,Loyal Customer,59,Business travel,Business,2244,4,2,2,2,1,2,3,4,4,4,4,4,4,3,3,0
1863,17356,Male,disloyal Customer,47,Business travel,Eco,163,2,0,2,1,3,2,3,3,1,2,4,1,4,3,15,4
1864,22146,Female,disloyal Customer,14,Business travel,Business,633,4,4,4,2,2,4,2,2,5,3,5,4,4,2,0,0
1865,81404,Male,Loyal Customer,52,Personal Travel,Eco Plus,874,3,1,3,3,3,3,1,3,4,4,4,2,4,3,0,0
1866,88626,Male,Loyal Customer,64,Personal Travel,Eco,270,3,0,3,3,1,3,1,1,5,2,4,3,5,1,4,0
1867,75850,Female,Loyal Customer,19,Personal Travel,Eco,1440,4,4,4,2,2,4,2,2,4,3,3,3,4,2,0,19
1868,64677,Male,disloyal Customer,20,Business travel,Business,551,4,5,4,1,1,4,1,1,3,4,4,4,5,1,0,0
1869,43608,Male,disloyal Customer,40,Business travel,Eco,297,1,0,1,3,2,1,2,2,5,5,4,5,1,2,0,0
1870,5652,Male,disloyal Customer,27,Business travel,Business,436,4,4,4,5,2,4,2,2,5,5,4,3,4,2,57,54
1871,89866,Female,Loyal Customer,50,Business travel,Business,1501,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0
1872,96730,Female,Loyal Customer,32,Personal Travel,Eco,813,3,0,2,1,3,2,4,3,5,2,3,5,4,3,0,6
1873,51619,Male,Loyal Customer,29,Business travel,Business,493,2,3,3,3,2,2,2,2,3,2,3,4,4,2,0,0
1874,24124,Female,Loyal Customer,28,Personal Travel,Eco,584,3,5,3,4,1,3,2,1,3,4,4,5,4,1,21,11
1875,60497,Female,Loyal Customer,44,Business travel,Business,2441,2,2,2,2,2,5,1,5,5,5,5,1,5,3,13,0
1876,92961,Female,disloyal Customer,35,Business travel,Business,1694,2,2,2,3,3,2,3,3,4,4,3,3,5,3,0,0
1877,100835,Male,Loyal Customer,55,Business travel,Business,1970,4,4,2,4,2,4,5,3,3,3,3,4,3,5,0,0
1878,59056,Female,Loyal Customer,46,Business travel,Business,1723,2,2,2,2,5,3,3,2,2,2,2,4,2,3,5,0
1879,55953,Male,Loyal Customer,55,Business travel,Business,1620,3,3,3,3,3,5,5,4,4,4,4,3,4,4,0,0
1880,37189,Male,Loyal Customer,33,Business travel,Eco Plus,1237,4,3,1,3,4,4,4,4,3,4,1,1,4,4,0,0
1881,9958,Female,disloyal Customer,23,Business travel,Eco,457,4,2,4,4,4,4,4,4,1,4,3,4,1,4,290,285
1882,91372,Female,Loyal Customer,60,Personal Travel,Eco Plus,270,2,2,5,1,5,2,1,4,4,5,1,1,4,1,0,21
1883,98079,Male,Loyal Customer,40,Personal Travel,Eco,1449,3,2,3,2,4,3,4,4,2,3,3,4,3,4,0,0
1884,125534,Male,Loyal Customer,39,Business travel,Business,226,4,4,4,4,2,5,4,5,5,4,5,4,5,4,4,5
1885,77572,Male,disloyal Customer,20,Business travel,Eco,731,3,4,4,4,3,4,3,3,5,5,5,5,5,3,3,0
1886,100517,Male,Loyal Customer,37,Personal Travel,Eco,580,0,2,0,2,1,0,1,1,3,3,2,3,2,1,0,0
1887,14011,Female,Loyal Customer,57,Business travel,Business,2054,1,4,3,3,1,4,3,2,2,2,1,4,2,2,0,0
1888,50259,Female,Loyal Customer,48,Business travel,Business,3973,2,2,2,2,2,3,3,3,3,3,2,2,3,1,0,0
1889,15825,Female,disloyal Customer,59,Business travel,Business,195,2,2,2,1,4,2,4,4,4,5,5,4,5,4,0,0
1890,41178,Female,Loyal Customer,28,Personal Travel,Eco,468,2,4,3,1,4,3,4,4,5,5,4,4,4,4,5,0
1891,15146,Female,disloyal Customer,22,Business travel,Eco,912,1,1,1,3,3,1,3,3,3,5,3,4,4,3,0,0
1892,125633,Female,Loyal Customer,44,Business travel,Business,899,4,4,4,4,4,4,5,5,5,5,5,3,5,5,30,20
1893,34173,Female,Loyal Customer,41,Business travel,Business,1189,2,1,1,1,1,4,4,2,2,2,2,3,2,4,0,0
1894,37357,Female,Loyal Customer,42,Business travel,Business,2201,5,5,5,5,5,2,3,5,5,5,5,1,5,3,101,122
1895,4620,Male,Loyal Customer,10,Personal Travel,Eco,719,1,5,1,1,1,1,1,1,3,5,4,4,5,1,55,73
1896,100252,Male,Loyal Customer,51,Business travel,Business,2939,5,5,5,5,5,4,4,4,4,4,4,4,4,5,0,0
1897,3076,Male,Loyal Customer,46,Business travel,Business,2504,4,4,4,4,4,4,5,3,3,2,3,4,3,5,0,5
1898,43752,Male,Loyal Customer,38,Business travel,Business,3995,3,3,4,3,5,5,5,4,4,4,4,1,4,5,0,0
1899,69683,Male,Loyal Customer,25,Business travel,Business,2580,3,3,3,3,4,4,4,4,4,4,4,4,5,4,0,0
1900,85830,Male,Loyal Customer,67,Personal Travel,Eco,666,4,3,3,2,5,3,4,5,2,5,4,5,1,5,14,13
1901,4602,Male,Loyal Customer,39,Personal Travel,Eco Plus,416,5,1,5,3,3,5,4,3,2,1,4,4,4,3,0,0
1902,26717,Female,Loyal Customer,69,Personal Travel,Eco,581,1,5,1,2,4,4,4,2,2,1,4,3,2,3,0,0
1903,20540,Male,Loyal Customer,57,Business travel,Business,533,2,4,4,4,5,2,3,2,2,2,2,2,2,4,29,15
1904,55404,Male,Loyal Customer,30,Business travel,Business,1290,2,2,2,2,5,5,5,5,5,5,4,4,5,5,0,0
1905,56042,Male,Loyal Customer,27,Business travel,Eco,2586,3,4,4,4,3,3,3,3,4,2,4,3,1,3,20,6
1906,109100,Female,Loyal Customer,15,Personal Travel,Eco,781,2,5,2,3,2,2,2,2,3,5,5,3,4,2,0,27
1907,77276,Female,Loyal Customer,48,Business travel,Business,1931,1,1,1,1,5,4,5,4,4,4,4,3,4,5,0,0
1908,32876,Male,Loyal Customer,70,Personal Travel,Eco,101,1,5,1,4,4,1,1,4,4,4,4,4,4,4,0,2
1909,27398,Female,Loyal Customer,31,Business travel,Business,2289,2,2,2,2,4,4,4,4,5,5,4,5,5,4,0,0
1910,25616,Male,disloyal Customer,24,Business travel,Eco,666,4,0,4,2,4,1,1,3,5,3,3,1,4,1,209,194
1911,45119,Male,Loyal Customer,33,Personal Travel,Eco,157,2,5,2,3,2,2,2,2,3,3,5,5,4,2,5,6
1912,87881,Male,Loyal Customer,13,Personal Travel,Eco Plus,214,2,3,2,3,1,2,1,1,3,4,4,5,4,1,32,18
1913,30790,Female,Loyal Customer,58,Personal Travel,Eco,895,3,1,3,3,3,2,3,2,2,3,2,4,2,3,0,0
1914,88634,Male,Loyal Customer,49,Personal Travel,Eco,406,2,4,2,1,2,2,2,2,2,4,3,3,4,2,2,0
1915,89521,Female,Loyal Customer,21,Personal Travel,Business,944,2,1,2,3,1,2,1,1,4,4,4,1,4,1,0,0
1916,56375,Male,Loyal Customer,61,Personal Travel,Eco,200,4,3,4,3,4,4,5,4,1,2,4,1,4,4,0,0
1917,104954,Male,Loyal Customer,66,Personal Travel,Business,337,4,4,4,1,2,5,4,5,5,4,5,3,5,3,16,1
1918,89518,Female,Loyal Customer,54,Personal Travel,Business,1069,2,2,2,3,4,4,4,4,4,2,4,3,4,3,12,0
1919,28943,Male,Loyal Customer,23,Business travel,Eco,978,5,2,2,2,5,4,4,5,1,5,1,1,3,5,0,0
1920,30202,Male,Loyal Customer,34,Business travel,Eco Plus,95,0,0,0,3,5,0,1,5,4,4,1,3,3,5,0,0
1921,111474,Male,Loyal Customer,61,Personal Travel,Eco Plus,1024,2,5,2,1,4,2,4,4,5,4,2,5,3,4,0,0
1922,29335,Female,Loyal Customer,8,Personal Travel,Eco,933,4,5,4,2,1,4,1,1,4,2,4,3,5,1,0,1
1923,105512,Female,Loyal Customer,36,Business travel,Business,1590,2,2,2,2,5,5,4,3,3,3,3,4,3,4,7,6
1924,37649,Male,Loyal Customer,25,Personal Travel,Eco,944,3,4,3,1,1,3,1,1,2,1,2,3,2,1,0,0
1925,91334,Male,Loyal Customer,69,Personal Travel,Eco Plus,404,3,5,3,5,2,3,3,2,5,2,4,4,4,2,0,0
1926,59034,Male,Loyal Customer,43,Business travel,Business,1744,4,4,4,4,5,5,4,5,5,4,5,3,5,5,107,97
1927,98748,Female,Loyal Customer,16,Personal Travel,Eco,1290,2,4,2,2,2,2,2,2,5,2,3,5,5,2,0,0
1928,111172,Male,Loyal Customer,21,Personal Travel,Business,1506,2,5,2,3,1,2,2,1,4,2,3,5,5,1,32,36
1929,82372,Male,Loyal Customer,39,Business travel,Eco Plus,453,1,0,0,4,4,0,4,4,2,1,3,4,4,4,0,6
1930,2670,Male,Loyal Customer,25,Personal Travel,Eco,597,1,4,1,2,1,1,1,1,4,5,4,3,4,1,28,27
1931,110451,Male,Loyal Customer,28,Personal Travel,Eco,925,3,2,4,4,5,4,5,5,1,5,3,4,3,5,10,0
1932,71345,Male,Loyal Customer,45,Personal Travel,Eco,1514,1,2,0,3,5,0,5,5,4,1,3,2,4,5,14,0
1933,125679,Male,Loyal Customer,23,Business travel,Business,759,3,4,4,4,3,3,3,3,3,1,2,3,3,3,0,7
1934,69275,Female,Loyal Customer,59,Personal Travel,Eco,733,3,4,3,3,4,4,4,4,4,3,4,2,4,3,0,0
1935,114632,Female,disloyal Customer,28,Business travel,Business,447,5,5,5,2,3,5,1,3,5,4,5,5,4,3,42,34
1936,64946,Female,Loyal Customer,63,Business travel,Business,469,3,1,1,1,2,4,3,3,3,3,3,3,3,2,50,37
1937,97599,Male,Loyal Customer,42,Business travel,Business,3787,2,2,2,2,3,4,4,2,2,2,2,2,2,3,20,17
1938,41387,Female,disloyal Customer,14,Business travel,Eco,563,2,4,2,3,1,2,1,1,1,5,3,4,4,1,9,18
1939,31711,Male,Loyal Customer,58,Personal Travel,Eco,967,3,5,3,3,2,3,2,2,5,5,4,3,4,2,0,0
1940,101242,Female,disloyal Customer,24,Business travel,Eco,805,1,0,0,3,3,1,3,3,4,5,4,1,4,3,0,0
1941,27789,Female,Loyal Customer,70,Business travel,Eco,909,1,3,3,3,4,3,3,1,1,1,1,1,1,1,5,30
1942,45411,Male,Loyal Customer,40,Business travel,Business,3035,4,4,4,4,4,5,2,3,3,2,3,3,3,4,16,22
1943,97486,Male,Loyal Customer,41,Business travel,Business,2537,2,4,4,4,3,2,2,2,2,2,2,3,2,4,66,46
1944,28816,Male,Loyal Customer,24,Business travel,Eco,987,0,3,0,3,1,3,1,1,5,4,2,2,4,1,42,22
1945,108900,Male,Loyal Customer,46,Business travel,Business,1066,1,1,1,1,2,4,4,4,4,4,4,4,4,4,9,0
1946,83805,Female,Loyal Customer,54,Business travel,Business,2381,5,5,5,5,4,5,4,4,4,4,4,3,4,3,68,66
1947,21831,Male,Loyal Customer,35,Personal Travel,Eco,640,1,5,1,2,3,1,3,3,3,5,5,3,5,3,11,16
1948,58004,Female,Loyal Customer,55,Business travel,Business,2455,5,5,5,5,5,4,5,5,5,5,5,3,5,3,23,13
1949,126550,Female,Loyal Customer,54,Personal Travel,Eco,644,4,4,4,4,4,5,5,4,4,4,4,5,4,4,22,20
1950,128502,Male,Loyal Customer,19,Personal Travel,Eco,651,3,0,3,3,1,3,1,1,3,1,4,1,4,1,49,98
1951,64049,Male,Loyal Customer,55,Business travel,Business,3678,2,2,2,2,4,4,5,4,4,5,4,4,4,3,18,38
1952,71342,Female,Loyal Customer,69,Personal Travel,Eco,1514,2,5,3,2,3,1,4,5,5,3,4,4,4,4,90,140
1953,43846,Male,Loyal Customer,42,Business travel,Business,2469,1,1,1,1,2,3,4,4,4,4,5,4,4,5,0,1
1954,64144,Male,Loyal Customer,44,Business travel,Eco,989,3,2,2,2,3,3,3,3,1,3,3,4,3,3,0,0
1955,67178,Female,Loyal Customer,13,Personal Travel,Eco,1017,4,4,4,3,4,4,4,4,1,5,3,3,3,4,0,0
1956,41284,Male,Loyal Customer,36,Business travel,Business,3312,1,5,5,5,1,4,3,1,1,1,1,2,1,3,0,0
1957,113497,Female,Loyal Customer,47,Business travel,Business,3735,2,2,2,2,5,5,5,5,5,4,5,5,5,5,0,0
1958,71967,Male,Loyal Customer,63,Business travel,Business,1437,2,2,2,2,4,4,4,2,2,2,2,4,2,1,11,12
1959,61896,Female,Loyal Customer,7,Personal Travel,Eco Plus,2254,2,4,2,1,1,2,1,1,5,4,4,3,4,1,29,5
1960,68313,Male,Loyal Customer,47,Business travel,Business,2165,5,5,5,5,3,3,5,4,4,4,4,3,4,4,0,4
1961,3326,Male,Loyal Customer,49,Business travel,Business,3997,4,4,4,4,5,5,4,5,5,4,5,4,5,5,37,77
1962,59068,Female,Loyal Customer,40,Business travel,Business,1726,5,5,5,5,3,4,5,5,5,5,5,3,5,4,0,0
1963,61979,Female,Loyal Customer,50,Personal Travel,Business,2475,2,4,2,3,2,4,4,4,4,2,4,4,4,4,0,96
1964,22190,Male,Loyal Customer,56,Business travel,Eco,165,5,3,3,3,5,5,5,5,2,2,3,1,2,5,0,1
1965,76493,Female,Loyal Customer,60,Business travel,Business,516,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0
1966,56067,Female,Loyal Customer,37,Personal Travel,Eco,2586,1,4,1,5,1,5,5,3,2,4,4,5,4,5,0,0
1967,78592,Female,Loyal Customer,50,Business travel,Business,2454,4,5,4,4,3,4,5,4,4,4,4,4,4,5,2,19
1968,106430,Male,Loyal Customer,57,Business travel,Business,2778,3,3,3,3,3,4,4,5,5,5,5,3,5,3,0,0
1969,85058,Male,Loyal Customer,19,Personal Travel,Business,696,2,5,2,2,4,2,4,4,5,3,4,5,5,4,0,0
1970,34077,Female,Loyal Customer,22,Business travel,Eco Plus,1674,5,1,1,1,5,4,5,5,4,3,5,4,1,5,4,0
1971,61612,Female,disloyal Customer,27,Business travel,Business,1346,3,2,2,2,3,2,3,3,3,3,4,3,4,3,0,4
1972,49734,Female,Loyal Customer,65,Business travel,Eco,308,2,4,4,4,5,4,3,1,1,2,1,1,1,3,0,0
1973,12775,Female,Loyal Customer,47,Personal Travel,Eco Plus,851,1,5,0,1,3,5,5,1,1,0,1,5,1,4,10,0
1974,14565,Male,Loyal Customer,29,Personal Travel,Business,986,3,3,3,3,4,3,1,4,3,3,4,3,3,4,0,0
1975,74353,Male,Loyal Customer,46,Business travel,Business,1171,3,3,3,3,4,4,4,5,2,4,5,4,5,4,315,299
1976,39575,Male,Loyal Customer,43,Business travel,Business,965,2,2,2,2,3,4,2,5,5,5,5,5,5,2,0,0
1977,88633,Female,Loyal Customer,55,Personal Travel,Eco,406,2,5,2,5,4,4,4,1,1,2,1,4,1,3,0,0
1978,28323,Male,Loyal Customer,45,Business travel,Business,1588,2,5,5,5,2,4,3,2,2,2,2,2,2,3,16,2
1979,37106,Female,Loyal Customer,56,Business travel,Eco,1189,4,1,5,1,2,5,5,4,4,4,4,4,4,1,92,92
1980,917,Female,Loyal Customer,56,Business travel,Business,3870,3,3,3,3,4,4,4,5,5,5,4,5,5,4,0,0
1981,11170,Female,Loyal Customer,25,Personal Travel,Eco,201,1,3,1,4,4,1,4,4,2,3,1,4,1,4,67,56
1982,113249,Male,Loyal Customer,47,Personal Travel,Business,386,2,5,2,4,5,4,4,3,3,2,3,5,3,4,0,0
1983,3983,Male,Loyal Customer,47,Personal Travel,Eco,340,2,5,2,3,1,2,1,1,4,2,4,5,5,1,0,0
1984,56864,Female,Loyal Customer,56,Business travel,Business,2565,1,1,2,1,4,5,5,5,3,5,5,5,3,5,13,0
1985,120620,Male,Loyal Customer,65,Personal Travel,Business,280,1,3,1,5,3,4,3,4,4,1,4,5,4,3,0,0
1986,128134,Male,Loyal Customer,23,Business travel,Business,1587,2,2,2,2,4,4,4,4,5,5,4,3,5,4,0,0
1987,64890,Male,Loyal Customer,28,Business travel,Business,3291,1,2,3,3,4,3,1,4,2,3,4,1,3,4,0,0
1988,24485,Female,disloyal Customer,29,Business travel,Eco,547,3,3,3,3,1,3,1,1,4,4,4,2,3,1,5,11
1989,103632,Male,disloyal Customer,36,Business travel,Business,405,1,1,1,2,5,1,3,5,4,4,5,3,5,5,0,0
1990,23911,Female,Loyal Customer,33,Business travel,Business,2710,4,5,5,5,3,3,4,4,4,3,4,4,4,3,0,0
1991,5847,Male,Loyal Customer,22,Business travel,Business,1020,4,4,4,4,3,4,3,3,5,3,5,5,4,3,0,0
